environment,split,source_stem,image,mask
real_room,train,000229,dataset/drivable/images/train/real_room_000229.png,dataset/drivable/masks/train/real_room_000229.png
real_room,train,000186,dataset/drivable/images/train/real_room_000186.png,dataset/drivable/masks/train/real_room_000186.png
real_room,train,000376,dataset/drivable/images/train/real_room_000376.png,dataset/drivable/masks/train/real_room_000376.png
real_room,train,000498,dataset/drivable/images/train/real_room_000498.png,dataset/drivable/masks/train/real_room_000498.png
real_room,train,000005,dataset/drivable/images/train/real_room_000005.png,dataset/drivable/masks/train/real_room_000005.png
real_room,train,000365,dataset/drivable/images/train/real_room_000365.png,dataset/drivable/masks/train/real_room_000365.png
real_room,train,000461,dataset/drivable/images/train/real_room_000461.png,dataset/drivable/masks/train/real_room_000461.png
real_room,train,000098,dataset/drivable/images/train/real_room_000098.png,dataset/drivable/masks/train/real_room_000098.png
real_room,train,000441,dataset/drivable/images/train/real_room_000441.png,dataset/drivable/masks/train/real_room_000441.png
real_room,train,000234,dataset/drivable/images/train/real_room_000234.png,dataset/drivable/masks/train/real_room_000234.png
real_room,train,000350,dataset/drivable/images/train/real_room_000350.png,dataset/drivable/masks/train/real_room_000350.png
real_room,train,000330,dataset/drivable/images/train/real_room_000330.png,dataset/drivable/masks/train/real_room_000330.png
real_room,train,000367,dataset/drivable/images/train/real_room_000367.png,dataset/drivable/masks/train/real_room_000367.png
real_room,train,000091,dataset/drivable/images/train/real_room_000091.png,dataset/drivable/masks/train/real_room_000091.png
real_room,train,000401,dataset/drivable/images/train/real_room_000401.png,dataset/drivable/masks/train/real_room_000401.png
real_room,train,000358,dataset/drivable/images/train/real_room_000358.png,dataset/drivable/masks/train/real_room_000358.png
real_room,train,000348,dataset/drivable/images/train/real_room_000348.png,dataset/drivable/masks/train/real_room_000348.png
real_room,train,000103,dataset/drivable/images/train/real_room_000103.png,dataset/drivable/masks/train/real_room_000103.png
real_room,train,000088,dataset/drivable/images/train/real_room_000088.png,dataset/drivable/masks/train/real_room_000088.png
real_room,train,000114,dataset/drivable/images/train/real_room_000114.png,dataset/drivable/masks/train/real_room_000114.png
real_room,train,000192,dataset/drivable/images/train/real_room_000192.png,dataset/drivable/masks/train/real_room_000192.png
real_room,train,000132,dataset/drivable/images/train/real_room_000132.png,dataset/drivable/masks/train/real_room_000132.png
real_room,train,000346,dataset/drivable/images/train/real_room_000346.png,dataset/drivable/masks/train/real_room_000346.png
real_room,train,000307,dataset/drivable/images/train/real_room_000307.png,dataset/drivable/masks/train/real_room_000307.png
real_room,train,000270,dataset/drivable/images/train/real_room_000270.png,dataset/drivable/masks/train/real_room_000270.png
real_room,train,000425,dataset/drivable/images/train/real_room_000425.png,dataset/drivable/masks/train/real_room_000425.png
real_room,train,000068,dataset/drivable/images/train/real_room_000068.png,dataset/drivable/masks/train/real_room_000068.png
real_room,train,000274,dataset/drivable/images/train/real_room_000274.png,dataset/drivable/masks/train/real_room_000274.png
real_room,train,000370,dataset/drivable/images/train/real_room_000370.png,dataset/drivable/masks/train/real_room_000370.png
real_room,train,000179,dataset/drivable/images/train/real_room_000179.png,dataset/drivable/masks/train/real_room_000179.png
real_room,train,000049,dataset/drivable/images/train/real_room_000049.png,dataset/drivable/masks/train/real_room_000049.png
real_room,train,000301,dataset/drivable/images/train/real_room_000301.png,dataset/drivable/masks/train/real_room_000301.png
real_room,train,000145,dataset/drivable/images/train/real_room_000145.png,dataset/drivable/masks/train/real_room_000145.png
real_room,train,000279,dataset/drivable/images/train/real_room_000279.png,dataset/drivable/masks/train/real_room_000279.png
real_room,train,000406,dataset/drivable/images/train/real_room_000406.png,dataset/drivable/masks/train/real_room_000406.png
real_room,train,000475,dataset/drivable/images/train/real_room_000475.png,dataset/drivable/masks/train/real_room_000475.png
real_room,train,000245,dataset/drivable/images/train/real_room_000245.png,dataset/drivable/masks/train/real_room_000245.png
real_room,train,000100,dataset/drivable/images/train/real_room_000100.png,dataset/drivable/masks/train/real_room_000100.png
real_room,train,000200,dataset/drivable/images/train/real_room_000200.png,dataset/drivable/masks/train/real_room_000200.png
real_room,train,000215,dataset/drivable/images/train/real_room_000215.png,dataset/drivable/masks/train/real_room_000215.png
real_room,train,000480,dataset/drivable/images/train/real_room_000480.png,dataset/drivable/masks/train/real_room_000480.png
real_room,train,000485,dataset/drivable/images/train/real_room_000485.png,dataset/drivable/masks/train/real_room_000485.png
real_room,train,000134,dataset/drivable/images/train/real_room_000134.png,dataset/drivable/masks/train/real_room_000134.png
real_room,train,000385,dataset/drivable/images/train/real_room_000385.png,dataset/drivable/masks/train/real_room_000385.png
real_room,train,000380,dataset/drivable/images/train/real_room_000380.png,dataset/drivable/masks/train/real_room_000380.png
real_room,train,000133,dataset/drivable/images/train/real_room_000133.png,dataset/drivable/masks/train/real_room_000133.png
real_room,train,000177,dataset/drivable/images/train/real_room_000177.png,dataset/drivable/masks/train/real_room_000177.png
real_room,train,000304,dataset/drivable/images/train/real_room_000304.png,dataset/drivable/masks/train/real_room_000304.png
real_room,train,000354,dataset/drivable/images/train/real_room_000354.png,dataset/drivable/masks/train/real_room_000354.png
real_room,train,000032,dataset/drivable/images/train/real_room_000032.png,dataset/drivable/masks/train/real_room_000032.png
real_room,train,000188,dataset/drivable/images/train/real_room_000188.png,dataset/drivable/masks/train/real_room_000188.png
real_room,train,000341,dataset/drivable/images/train/real_room_000341.png,dataset/drivable/masks/train/real_room_000341.png
real_room,train,000448,dataset/drivable/images/train/real_room_000448.png,dataset/drivable/masks/train/real_room_000448.png
real_room,train,000244,dataset/drivable/images/train/real_room_000244.png,dataset/drivable/masks/train/real_room_000244.png
real_room,train,000450,dataset/drivable/images/train/real_room_000450.png,dataset/drivable/masks/train/real_room_000450.png
real_room,train,000102,dataset/drivable/images/train/real_room_000102.png,dataset/drivable/masks/train/real_room_000102.png
real_room,train,000317,dataset/drivable/images/train/real_room_000317.png,dataset/drivable/masks/train/real_room_000317.png
real_room,train,000181,dataset/drivable/images/train/real_room_000181.png,dataset/drivable/masks/train/real_room_000181.png
real_room,train,000276,dataset/drivable/images/train/real_room_000276.png,dataset/drivable/masks/train/real_room_000276.png
real_room,train,000396,dataset/drivable/images/train/real_room_000396.png,dataset/drivable/masks/train/real_room_000396.png
real_room,train,000440,dataset/drivable/images/train/real_room_000440.png,dataset/drivable/masks/train/real_room_000440.png
real_room,train,000167,dataset/drivable/images/train/real_room_000167.png,dataset/drivable/masks/train/real_room_000167.png
real_room,train,000070,dataset/drivable/images/train/real_room_000070.png,dataset/drivable/masks/train/real_room_000070.png
real_room,train,000131,dataset/drivable/images/train/real_room_000131.png,dataset/drivable/masks/train/real_room_000131.png
real_room,train,000434,dataset/drivable/images/train/real_room_000434.png,dataset/drivable/masks/train/real_room_000434.png
real_room,train,000072,dataset/drivable/images/train/real_room_000072.png,dataset/drivable/masks/train/real_room_000072.png
real_room,train,000157,dataset/drivable/images/train/real_room_000157.png,dataset/drivable/masks/train/real_room_000157.png
real_room,train,000486,dataset/drivable/images/train/real_room_000486.png,dataset/drivable/masks/train/real_room_000486.png
real_room,train,000423,dataset/drivable/images/train/real_room_000423.png,dataset/drivable/masks/train/real_room_000423.png
real_room,train,000428,dataset/drivable/images/train/real_room_000428.png,dataset/drivable/masks/train/real_room_000428.png
real_room,train,000285,dataset/drivable/images/train/real_room_000285.png,dataset/drivable/masks/train/real_room_000285.png
real_room,train,000372,dataset/drivable/images/train/real_room_000372.png,dataset/drivable/masks/train/real_room_000372.png
real_room,train,000418,dataset/drivable/images/train/real_room_000418.png,dataset/drivable/masks/train/real_room_000418.png
real_room,train,000117,dataset/drivable/images/train/real_room_000117.png,dataset/drivable/masks/train/real_room_000117.png
real_room,train,000342,dataset/drivable/images/train/real_room_000342.png,dataset/drivable/masks/train/real_room_000342.png
real_room,train,000084,dataset/drivable/images/train/real_room_000084.png,dataset/drivable/masks/train/real_room_000084.png
real_room,train,000258,dataset/drivable/images/train/real_room_000258.png,dataset/drivable/masks/train/real_room_000258.png
real_room,train,000237,dataset/drivable/images/train/real_room_000237.png,dataset/drivable/masks/train/real_room_000237.png
real_room,train,000105,dataset/drivable/images/train/real_room_000105.png,dataset/drivable/masks/train/real_room_000105.png
real_room,train,000108,dataset/drivable/images/train/real_room_000108.png,dataset/drivable/masks/train/real_room_000108.png
real_room,train,000015,dataset/drivable/images/train/real_room_000015.png,dataset/drivable/masks/train/real_room_000015.png
real_room,train,000146,dataset/drivable/images/train/real_room_000146.png,dataset/drivable/masks/train/real_room_000146.png
real_room,train,000377,dataset/drivable/images/train/real_room_000377.png,dataset/drivable/masks/train/real_room_000377.png
real_room,train,000309,dataset/drivable/images/train/real_room_000309.png,dataset/drivable/masks/train/real_room_000309.png
real_room,train,000335,dataset/drivable/images/train/real_room_000335.png,dataset/drivable/masks/train/real_room_000335.png
real_room,train,000460,dataset/drivable/images/train/real_room_000460.png,dataset/drivable/masks/train/real_room_000460.png
real_room,train,000473,dataset/drivable/images/train/real_room_000473.png,dataset/drivable/masks/train/real_room_000473.png
real_room,train,000411,dataset/drivable/images/train/real_room_000411.png,dataset/drivable/masks/train/real_room_000411.png
real_room,train,000261,dataset/drivable/images/train/real_room_000261.png,dataset/drivable/masks/train/real_room_000261.png
real_room,train,000412,dataset/drivable/images/train/real_room_000412.png,dataset/drivable/masks/train/real_room_000412.png
real_room,train,000290,dataset/drivable/images/train/real_room_000290.png,dataset/drivable/masks/train/real_room_000290.png
real_room,train,000426,dataset/drivable/images/train/real_room_000426.png,dataset/drivable/masks/train/real_room_000426.png
real_room,train,000451,dataset/drivable/images/train/real_room_000451.png,dataset/drivable/masks/train/real_room_000451.png
real_room,train,000109,dataset/drivable/images/train/real_room_000109.png,dataset/drivable/masks/train/real_room_000109.png
real_room,train,000030,dataset/drivable/images/train/real_room_000030.png,dataset/drivable/masks/train/real_room_000030.png
real_room,train,000262,dataset/drivable/images/train/real_room_000262.png,dataset/drivable/masks/train/real_room_000262.png
real_room,train,000349,dataset/drivable/images/train/real_room_000349.png,dataset/drivable/masks/train/real_room_000349.png
real_room,train,000113,dataset/drivable/images/train/real_room_000113.png,dataset/drivable/masks/train/real_room_000113.png
real_room,train,000055,dataset/drivable/images/train/real_room_000055.png,dataset/drivable/masks/train/real_room_000055.png
real_room,train,000405,dataset/drivable/images/train/real_room_000405.png,dataset/drivable/masks/train/real_room_000405.png
real_room,train,000384,dataset/drivable/images/train/real_room_000384.png,dataset/drivable/masks/train/real_room_000384.png
real_room,train,000071,dataset/drivable/images/train/real_room_000071.png,dataset/drivable/masks/train/real_room_000071.png
real_room,train,000267,dataset/drivable/images/train/real_room_000267.png,dataset/drivable/masks/train/real_room_000267.png
real_room,train,000499,dataset/drivable/images/train/real_room_000499.png,dataset/drivable/masks/train/real_room_000499.png
real_room,train,000025,dataset/drivable/images/train/real_room_000025.png,dataset/drivable/masks/train/real_room_000025.png
real_room,train,000326,dataset/drivable/images/train/real_room_000326.png,dataset/drivable/masks/train/real_room_000326.png
